job_title,company_name,summary
Statistical Analyst,Victoria's Secret,"Position Overview
Enterprise Analytics and Data Science team is responsible for managing customer data, statistical modeling and advanced analytics requests from all the brands  Victorias Secret, Bath & Body Works, Henri Bendel and La Senza. The Statistical Analyst will use several data sources and statistical techniques to interpret, analyze and develop solutions to business questions and present findings with actionable recommendations.
Specific Responsibilities
Deliver projects around customer analytics and insights including ad-hoc requests originating from enterprise wide brands.
Use various statistical techniques like but not limited to predictive modeling, customer profiling, segmentation, data mining etc. to provide relevant & accurate insights
Execute existing processes to provide customer insight on Monday for the week that just ended. On similar lines, create and present customer level hindsights at the monthly, quarterly and seasonal level.
Query structured data and perform exploratory data analysis on customer data and provide actionable insights.
Present ideas and findings with actionable recommendations in an easily consumable manner.
Participate in peer reviews of projects
Stay current with business results, strategies, industry standards and best practices.
Qualifications

Qualifications

A bachelors/masters

degree in statistics / mathematics / economics / engineering with 1-2

years of experience in statistical/quantitative analysis.

Statistical

Analyst

1-2

years of experience in analytics role preferably in retail domain
Proficiency

in one or more of R/Python/SAS is required in addition to

intermediate/advanced knowledge of SQL.
In-depth

knowledge of statistical procedures that are applied in segmentation, profiling,

and data mining. Prior experience in machine learning techniques will be

preferred.
Experience

in Excel, Excel-VBA and PowerPoint. Ability to automate insights / reports

using Macros (SAS and Excel VBA) & other relevant technologies.
Experience

in working with large relational databases (Teradata, Oracle). Experience

in working on big data technologies will be preferred but not mandatory.
Ability

to understand business needs to generate relevant accurate insights or

translate business needs into analytical specifications.
Demonstrated

analytical & problem solving skills, ability to interpret reports,

analyze trends and provide insights.
Strong

written and verbal communication skills. Demonstrated ability to

communicate complicated statistical analytical concepts to business

stakeholders in a simplified comprehendible manner.
Highly

energized personality with a positive attitude and ability to work with

minimal supervision, prioritize, multi task and work under tight timelines.

An equal opportunity employer, we do not discriminate in hiring or terms and conditions of employment because of an individuals race, color, religion, gender, gender identity, national origin, citizenship, age, disability, sexual orientation, marital status or any other protected category recognized by state, federal or local laws. We only hire individuals authorized for employment in the United States."
Data Scientist - New Ventures Campus,McKinsey & Company,"Qualifications
Be currently enrolled in an academic program and looking for a full time job in 2018
Exceptional numerical and statistical ability, with excitement for applying analytics to client challenges and significant experience using analytic / database software and languages such as SAS, SQL, SPSS, R, Python, etc.
Superior critical thinking and creative problem solving skillss
Basic business intuition and clear expertise in analyses with the ability to describe analytic processes, including when and why specific approaches are favored
Strong oral and written communication skills, including the ability to communicate effectively to non-technical audiences
Ability to deliver in deadline-driven environment
Team player with a passion for coaching colleagues and clientss
Desire to build and develop knowledge for the firm, and use analytics to solve client problems

Who You'll Work With Youll work with our New Ventures team in one of our North America offices.

McKinsey New Ventures fosters innovation driven by analytics, design thinking, mobile and social by developing new products/services and integrating them into our client work. It is helping to shift our model toward asset-based consulting and is a foundation for and expands our investment in our entrepreneurial culture. Through innovative software as a service solutions, strategic acquisitions, and a vibrant ecosystem of alliances, we are redefining what it means to work with McKinsey.

As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists) and were hiring more mathematicians, data scientists, designers, software engineers, product managers, client development managers and general managers.Jr. Specialists have a base of expertise in a function or industry. They are staffed on engagements (largely in full time roles) and are expected to leverage expertise to solve some of the most pressing and complex issues at clients.
What You'll Do You'll conduct hands-on rigorous quantitative analysis, including getting the data, cleaning it (when necessary / relevant), and exploring it for accuracy.

You'll deploy statistical modeling and optimization techniques most suited for the business problem (using R, Python, SQL, and/or other relevant tools). With support, you'll advise client teams on analytic methodologies and approaches to address their specific needs, including discussing data collection, architecture, associated costs and trade-offs, and recommendations.

You'll interpret outputs of statistical models and results to translate input from quantitative analyses into specific and actionable business recommendations and implications. This includes providing detailed documentation of modeling techniques, methodologies, assumptions made and process steps.

You'll manages delivery of analytical solutions to client via written and verbal presentations, including capability building as appropriate. You may advance McKinseys overall knowledge base by providing analytical rigor and problem solving to our proprietary knowledge investments.

You'll begin to own an analytics work stream, manage respective tasks and client project team members/experts, while building client relationships. You'll support analytics recruiting efforts (e.g., attends recruiting events, participates in WebExes, etc.)."
Research Scientist,84.51°,"The Research Scientist will employ skills and experience to improve, create and innovate using data and complex analytics to solve current complex business problems while anticipating and charting future research needs. The role has strong research, project collaboration, and computational components. This research scientist will create new methods of solution through a combination of foundational research and collaboration with ongoing initiatives within 84.51.
Job Title: Research Scientist
Job Location: Cincinnati, OH (may telecommute from remote home office in the state of Ohio)
Responsibilities
Develop stochastic optimization / optimization under uncertainty algorithms for large scale problems. Develop novel mixed integer linear and non-linear optimization methods / formulations. Develop sophisticated numerical techniques to solve above large scale optimization problems, especially optimization under uncertainty. Develop novel optimization algorithms that can be used with data driven models, such as supervised and unsupervised machine learning and reinforcement machine learning. Applications include but not limited to: price, promotion, and assortment optimization, supply chain network, optimal inventory control, real time data driven decision making, etc. Optimizing access and analyses of huge data sets. Project responsibilities run from requirement formulation, literature exploration, selection of method of solution, creation and prototype of solution, and working closely with Scientific Developers to productionize the solution. Occasional travel from home office to Cincinnati, OH headquarters may be required.
Basic Qualifications
A PhD in Operations Research, Computer Science, Mathematics or Statistics, or related subject such as Industrial and Systems Engineering. Must also have PHD dissertation or subsequent peer-reviewed research publication in stochastic optimization. Must also have one year of research or professional experience (which can be gained before, after, or as part of any degree program) in the following: Conducting research in stochastic optimization which has resulted in utilization by commercial applications or open-source algorithms. Formulating and solving discrete and continuous optimization problems. Develop and apply novel methods of stochastic optimization and optimization under uncertainty algorithms for large scale problems, which must include mixed integer type problems. Design optimization methods with computational efficiency considerations. Research statistical machine learning methods which must include forecasting, supervised learning, classification, and Bayesian methods. Apply machine learning techniques which must include regression, classification, prediction, and clustering to problems that arise in retail, manufacturing, or market science. Developing software in C (or C++) and prototyping software in Python under Unix or Linux environment. Solving large scale problems in Unix or Linux with a variety of optimization solver systems which must include both commercial (e.g. CPLEX, Gurobi, KNITRO, etc) and open-source (e.g. IPOPT, GLPSOL, etc).
84.51 is an Equal Opportunity Employer."
Junior Data Scientist,Deloitte,"Are you passionate about working with data? Are you a hands-on technologist interested in how information can transform business and government? If so, Deloitte could be the place for you! Join our Federal Analytics and Information Management (AIM) team and tackle challenging issues in Advanced Analytics, Big Data Architecture, and Information Delivery. A career at Deloitte will put you on the frontline, supporting Federal agencies tasked with the most critical technical challenges .

Work youll do

As a Consultant in our practice you will:
Problem solve and offer ideas to solve client issues
Conduct relevant research, data analysis, and create reports
Identify efficiencies and innovative approaches
Maintain responsibility for completion and accuracy of work products
Assist in proposal development as requested
Develop your skills through training courses, mentoring, and daily interaction with clients
Be an evangelist for data science concepts and approaches
Work with a wide variety of data to serve the mission
Use various analytics tools and languages to solve complex problems
The team

Transparency, innovation, collaboration, sustainability: these are the hallmark issues shaping Federal government initiatives today. Deloittes Federal practice is passionate about making an impact with lasting change. Carrying out missions in the Federal practice requires fresh thinking and a creative approach. We collaborate with teams from across our organization in order to bring the full breadth of Deloitte, its commercial and public sector expertise, to best support our clients. Our aspiration is to be the premier integrated solutions provider in helping to transform the Federal marketplace.
The Federal Government is seeing massive increases in the amount of information that it creates, collects, and manages to support data driven decision making, and in some cases exceeding the limits of traditional approaches and technology. Our Federal AIM team helps change the way clients leverage data through innovative and robust solutions within traditional landscapes as well as emerging areas including Big Data, Internet of Things/Everything, cognitive analytics, and machine learning.

Qualifications

Required:
Bachelor's degree and at least 1 year of technology consulting or other relevant industry experience
Proven ability to effectively prioritize workload and meet deadlines
Experience crafting written communications that are clear, succinct and audience appropriate
Proficiency in word processing, spreadsheet, and presentation creation tools, as well as Internet research tools
Must be able to obtain and maintain required clearance for this role: Top Secret
Experience in one of the following: R, Python, Java, or D3
2+ years of experience in data analytics
Good problem solving skills
Knowledge of data transformation/conversion

Preferred:
Degree in computer science, information systems, or other technology-related field
Prior professional services or federal consulting experience
Professional experience with one or more of the following technologies:
BI tools: SAP Business Objects, Cognos, OBIEE, SAS, Hyperion
DW/ETL Tools: Informatica, ODI, SAP Data Services, SAP BW/HANA, Datastage
EPM: Hyperion Essbase, Cognos Planning
EDM: Data Modeling, Erwin, DBA
MDM  Informatica
Data Analytics: Big data, ZoomData, Hadoop, machine learning, text analytics, Tableau
Experience with machine learning preferred but not required
How youll grow
At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe theres always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.

Benefits
At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you.

Deloittes culture
Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.

Corporate citizenship
Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloittes impact on the world.

Recruiter tips
We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area youre applying to. Check out recruiting tips from Deloitte professionals.

#LI: PTY
#IND: PTY
#CB"
Data Scientist: Advanced Analytics,IBM,"Job Description

About IBM:
IBM India's solutions and services span all major industries including financial services, healthcare, government, automotive, telecommunications and education, among others. As a trusted partner with wide-ranging service capabilities, IBM helps clients transform and succeed in challenging circumstances. The diversity and breadth of the entire IBM portfolio of research, consulting, solutions, services, systems and software, uniquely distinguishes IBM India from other companies in the industry.

Business Unit Introduction:
IBM Global Business Services (GBS) is a vibrant group of Business, Strategy and Technology professionals, designed specifically to be the source of market-leading Industry consulting, Application and Business process management, supported by the industry's most sophisticated outcome based delivery model, all designed to become the Digital Reinvention partner for leading clients across the world. IBM GBS provides Value-led and Asset-powered end to end solutions with global footprint in over 170 countries and empowers clients to build upon their tremendous heritage in Application Innovation processes and also to transform them for a Cloud, Cognitive and Social centric world.

Who you are:
Should have proven experience in creative design and strategy
Extensive experience in the length and breadth of the user centered design methodology and having experience in projects ranging cross sectors.
Skills include mathematical optimization, discrete-event simulation, rules programming and predictive analytics. What youll do:

You will work with business leaders to solve business problems by understanding, preparing, and analyzing data to predict emerging trends and provide recommendations to optimize business results.
Combines deep data and analytics skills with proven business acumen to solve business problems by understanding, preparing, and analyzing data to predict emerging trends and provide recommendations to optimize business results.

How well help you grow:
Youll have access to all the technical and management training courses you need to become the expert you want to be
Youll learn directly from expert developers in the field; our team leads love to mentor
You have the opportunity to work in many different areas to figure out what really excites you.

Required Technical and Professional Expertise

At least 7 years of management consulting and business development experience.
At least 5 years of experience in managing diverse teams
At least 5 years of experience in advanced analytics techniques in a consulting environment and not solely in an academic environment
At least 4 years of experience in predictive analytics using regression and other statistical techniques to conduct forecasting and other predictive modeling services using software such as SPSS (Statistical Package for the Social Sciences)
At least 4 years of experience in mathematical optimization using SPSS (Statistical Package for the Social Sciences) ,IBM ILOG CPLEX and other tools which includes linear programming, mixed-integer programming
At least 3 years of experience on leading and delivering technical projects

Preferred Tech and Prof Experience

NA

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Data Scientist,Upstart,"Upstart is solving a problem that can have tremendous impact on people's financial health. Over 80% of people do not default on loans; however, only 45% of people have access to credit. Our Data Science team is figuring out how to bridge that gap by applying machine learning techniques to better predict credit and give more people access to fair and easy credit.

Data Science and predictive modeling is at the core of our success. Underwriting more accurately and using variables that no other lender considers are what allow us to give people the rates they deserve, which in turn gives our business its biggest competitive advantage. That means that your role at Upstart will drastically impact our company's success. Joining Upstart in our Data Science team means you'll have a position on a team that is collaborative, intelligent, open, and thoughtful with a leader that has strong belief in challenging and growing the members of the team.

We need thoughtful Data Sciences that are passionate and enjoy working in a fast environment. Because our challenges are so new, this person will need to have strong creative problem solving skills, in addition to a background in statistics. If you think that this could be the right role for you, we would like to learn more about you.

Here are some of the requirements that we're looking for:
Strong academic credentials with a M.S. in Computer Science, Statistics, Data Science or related field with a preference for Ph.D.
Rigorous quantitative background
Comfort with programming (ideally in Python and R)
Intellectual curiosity balanced with humility
Predictive modeling experience is preferred
Applying to a Data Science role at Upstart:
Please apply through our website. If you see multiple Data Science roles open, or if you have applied within the past year, there is no need to apply again. We're currently reviewing all previous applications. We also consider candidates for all levels of Data Science roles when candidates apply.

About Us:
Upstart is the first lending platform to leverage artificial intelligence and machine learning to price credit and automate the borrowing process. ~80% of U.S. borrowers pay back their loans, yet only ~45% of these people have access to prime credit. Our engineering team uses non-conventional variables at scale in an underwriting model that improves constantly to solve this problem. Upstart was founded by three diverse leaders that bring their individual approach to Upstart creating a culture where we get to the truth, move fast, and bring everyone in. Based in San Carlos, CA, Upstart is backed by Google Ventures, KPCB, Khosla Ventures, Founders Fund, First Round Capital, Eric Schmidt, and Mark Cuban."
Senior Data Scientist-Machine Learning,Cigna,"Are you looking to have meaningful and major impact of your data science work? Are you tired of working on toy machine learning problems involving flower petal lengths? Cigna is ramping up its data science team to help improve the lives of its customers by leveraging terabytes of data. This is an unprecedented opportunity to get in on the early stage of that growth and make a real difference in the lives of people.
Cigna is not only committed to quality service for its customers, but is committed to building a world-class environment to develop, test, and deploy data science solutions. The current data science team is diverse in scope, background, and applicationright now, the application areas are virtually unlimited: anything that can have a positive impact on customers by leveraging data. Furthermore, the ideal candidate can take advantage of remote working possibilities to focus on producing results. More than geographic location, we are looking for top data scientists who can deliver insightful outcomes to our stakeholders using state-of-the art prototyping environments.

Cigna has recognized that data scientists are not only in demand, but are part of a rapidly changing field. As a result, Cigna has created a Data Scientist Personal Growth Program to create flexibility and granularity within a data scientists personal growth and changing roles. These roles and associated development opportunities facilitate personal development in a way that benefits both Cigna and the data scientist.

Summary:

We are looking for a Data Scientist to apply and develop new machine learning methods that can help unlock the knowledge hidden in our data, combine it with other data, to help make better decisions for our customers. The scope of the projects can vary from automating a manual process to improving an existing automated process with data: recommendation systems, automated scoring, predicting of clinical outcomes, anomaly detection, organizing information for presentation. The primary focus is on delivering high-speed, high-quality data science systems that can be integrated into current or new products.

Responsibilities:

 Obtain data from internal sources using state of the art big-data tools such as Teradata and Hive.

 Combine and Augment the Data with data from external sources.

 Scrub, clean, prepare, and browse the data: fill in missing data values, determine outliers, regularize and normalize the data (e.g., names), transform it into a more useful form (e.g., time series).

 Explore and visualize the data using tools such as Python modules including pandas, matplotlib and Seaborn, Tableau, and Looker. Select appropriate features that optimize performance.

 Build models using state of the art machine learning methods such as Clouderas Data Science Workbench and Data Robot.

 Evaluate the results using performance metrics.

 Interpret, visualize, and present the results to stakeholders.

 Work with data engineers to deploy the models.

 Develop processes and tools to monitor the models performance after deployment.

Qualifications

 BS/MS/PhD in Computer Science, Math, Statistics, or in any technical field that provides a solid basis for analytics highly desired.

 Excellent understanding/experience with machine learning methods such as neural networks, deep learning, KNN, Naive Bayes, SVM, Lasso Regression, Elastic Net Regression, Boosting and Bagging Random Forest, Association Rules, Cross Validation Method, and Variable Clustering.

 Experience with Pythons data science toolkits such as Scikit-learn, pandas, Numpy and Seaborn through Jupyter or iPython notebooks.

 Experience with data visualization tools such as Python modules including matplotlib, Seaborn, bokeh, Tableau, and Looker.

 Experience with Hive and database access languages such as SQL. Experience with Hadoop and Spark is a plus.

 An understanding of probability distributions and basic statistics.

 Minimum 2-3 years of experience programming in Python to clean and transform data

 Intellectual curiosity and internal motivation (e.g., projects youve done outside of being paid or in school).

 A data-driven personality (as opposed to a theory-driven personality).

Qualified applicants will be considered for employment without regard to age, race, color, religion, national origin, sex, sexual orientation, gender identity, disability, veteran status. Need an accommodation? Email: SeeYourself@cigna.com"
"Data Science & Machine Learning Internship, Apple Maps",Apple,"Apple is seeking a data science and machine learning intern to join the Apple Maps Routing and Traffic team in 2018. Our group works on some of the most challenging and impactful big data problems in the industry today, making sense of petabytes of data to deliver critical navigation functionality for millions of users who depend on Apple Maps.

This internship opportunity is perfect for highly-motivated students who want to apply their coding skills and machine learning knowledge to a large and important application.
Key Qualifications
Experience with machine learning theory and practice, particularly neural networks and sequence-based models.
Experience using machine learning software, such as Python Sci-Kit, TensorFlow, Weka, MATLAB, or R.
Experience with Java or Python along with an understanding of CS fundamentals and object-oriented programming.
Experience with Hadoop or Spark is a plus.
Description
As a Phd data science and machine learning intern, you will use your skills to help our organization develop novel solutions to improve the quality of traffic information, ETAs, routes, and navigation using large-scale streaming data. On a day-to-day basis, you will collaborate with experts in the fields of machine learning and traffic, apply your knowledge to solve interesting data-driven problems, and work hands-on to implement your ideas.
Education
Currently pursuing a Ph.D. in Computer Science, Math, Stats, Civil Engineering (Traffic with a data science focus), or related fields.
Additional Requirements
Students in Computer Science, Math, Stats, or related fields (or Civil Engineering / Traffic with a data science focus) are strongly encouraged to apply."
Data Scientist,Verizon,"What youll be doing...
As a candidate joining us, you will have a huge impact on what our company offers its consumers and the culture of our company.
Responsibilities Starting from the initial phase you will be architecting the Business Intelligence and Machine Language / Artificial Intelligence systems to gather insights into our customers usage on our Website and Mobile Portal. Apply machine learning and optimization algorithms to maximize the efficiency of our business and minimize risks. Build, validate, and test predictive models using machine learning techniques to explain or predict behavior and solve a variety of business and engineering problems. Identify, collect, and explore the right data used for predictive modeling and algorithm development. Extract and transform data from existing data stores, perform ad-hoc analysis, and report analysis results. Identify business insights and business opportunities using complex customer data, customer usage trend and product usage data Leverage pattern detection to come up with solutions to loosely defined problems Experience with Tableau, MicroStrategy or other advance business intelligence tools a plus Work with cross-functional teams on the day-to-day execution of data & analytics projects and initiatives Produce dynamic data driven analytic solutions to support the strategic goals of the company Support deep dive analysis requested by executives and cross-functional leaders.
Youll be working directly with a Vendor to develop these and also will liaise with the other development teams and operations managers.
What were looking for... 8+ Years of expertise in building Business Intelligence models and frameworks 5+ years of experience applying data science, data mining and statistical techniques within an organization. Experience with statistical tools like SAS / R. Experience with analytical tools like Matlab / SPSS. Familiarity with advanced statistical and operations research modeling tools, machine learning and data engineering Experience working with large data sets to solve problems. Familiarity with relational databases and Experience with Spark and/or Hadoop is a big plus. Experience with deep learning library like TensorFlow and/or Theano is a big plus. Expertise in Machine Language / Artificial intelligence for business intelligence. Expertise in implementation, configuration, usage of the Google Analytics suite or similar product. Strong analytic, problem solving, decision-making skills and proven ability to discern critical from minor problems. Ability to innovate new solutions Strong interpersonal skills in areas such as facilitation and negotiation and the ability to work with internal and external customers
MS or PHD in statistics or related field is a big plus
When you join Verizon...
Youll be doing work that matters alongside other talented people, transforming the way people, businesses and things connect with each other. Beyond powering Americas fastest and most reliable network, were leading the way in broadband, cloud and security solutions, Internet of Things and innovating in areas such as, video entertainment. Of course, we will offer you great pay and benefits, but were about more than that. Verizon is a place where you can craft your own path to greatness. Whether you think in code, words, pictures or numbers, find your future at Verizon.
Equal Employment Opportunity
We're proud to be an equal opportunity employer- and celebrate our employees' differences, regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or Veteran status. Different makes us better."
Data Scientist,Predictive Science,"Spun out of Dells Digital Innovation Lab in 2013, Predictive Science has benefited from $40M in total R&D investment to become one of the fastest growing tech startups in the United States. Predictive Science is helping companies such as Verizon, NFL, Neiman Marcus, Dell, VMware and many others unlock the power of their data by creating algorithms that are changing the world.

Predictive Science is looking for a Data Scientist who can work with Fortune 1000 companies and other companies around the world to help them take on challenging data problems that can provide high impact results. This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the Predictive Science network.

Desired Experience
Advanced Experience with programming scripts such as Python, Java, Scala, C++ in Linux/Unix, and R. Preference that you are highly knowledgeable in numerous languages.
Experience in creating and implementing machine learning algorithms and advanced statistics such as: regression, clustering, decision trees, exploratory data analysis methodology, simulation, scenario analysis, modeling, and neural networks.
Experience with web services such as AWS ,DigitalOcean, Redshift, S3, and Spark. Also the ability to connect data using web API, REST API, and web crawling techniques.
Experience with SQL querying and knowledge of PostgreSQL, MySQL, MSSQL databases.
Experience in analyzing data from business line data applications and data providers such as Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, Nielsen, Comscore, Simmons, MRI and etc
Experience in visualizing data to stakeholders in a simple and concise manner through visualization software such as ggplot, D3,Tableau Qlinkview, Periscope, Business Objects, or other similar software.
Ability to analyze data, draw insights, and prepare reports in a cohesive, intuitive, and simplistic manner to the client.
Strong communication skills
Excellent organization and prioritization skills
About the Opportunity
Work with our Data Science team to implement big data solutions for the client
Mine massive amounts and perform large-scale data analysis to extract useful business insights
Identify actionable insights, suggest recommendations, and influence the direction of the business by effectively communicating results to cross functional groups
Job Perks Being part of Predictive Science means more than just working on challenging projects. There are other benefits you will receive as well.
Free Conference Passes: Join data science experts from all around the world for amazing learning events. The events are free for Predictive Science network members.
Special Offers and Free Products: Predictive Science partners provide special offers and free products for network members. Get your hands on early-release products and get the opportunity to be an influencer.
Recruiting Services: Looking to take the next big step in your career? Predictive Science offers headhunting services to network members. You will receive career and resume feedback, and head hunters will help you get placed.
Leadership Opportunities: Not getting the leadership experience you want from your current job? Trying to grow your leadership abilities? Predictive Science offers industry leadership opportunities for network members. Continue to expand your skills and build your resume.
Network Opportunities: Build relationships with other data scientists, vendors, and company executives. Expand your network and opportunities as you partner with network members on projects.
Training: Predictive Science helps you get hands-on experience as a data scientist while you get paid and sets you on a high-growth-trajectory path. Your skills will be challenged all along the way, and opportunities will be provided through conferences and online training to help you learn new skills that will make you more valuable.
Time Commitment Predictive Science gives you the flexibility of working remotely and picking what hours you want to work. Already have a job but want to earn more money? Predictive Science can be flexible to accommodate your situation. Want a lot of flexibility? Sign up for a project that pays you per task or per hour. If you want more dependability and a full time commitment, we can provide contractor or full-time position.

We Want You to Succeed Predictive Science is committed to helping you grow your career and get the experience you need to become successful. Our goal is to build the largest network of data scientists and place them in the most successful positions. Your skills will be challenged all along the way, and opportunities will be provided through conferences and online training to help you learn new skills that will make you more valuable and get promoted. Additionally, to support your career growth, we have our own recruiting team that works hard for you to find a position either with Predictive Science or somewhere else. No other company cares more about your career progression than Predictive Science.

About Predictive Science Predictive Science is the fastest growing data science network focused on building the largest data science platform that can help businesses turn data into actionable results while significantly creating cost savings. Challenging data problems that were too expensive, risky, or resource limited to solve, can now be solved with the help of Predictive Science and its global network of data scientists. Predictive Science is helping companies such as Verizon, NFL, Neiman Marcus, Dell, VMware and many others unlock the power of their data by creating algorithms that are changing the world."
Data Scientist I,Carney,"Position Overview
The Data Scientist will provide hands on advanced data analytics and project management as well as apply innovative techniques to large claims datasets to analyze a wide array of training-related issues and challenges.
This position is located on-site with the client at Joint-Base Anacostia-Bolling in Washington, DC.
Responsibilities
Develop and maintain spreadsheets, tracking databases, reports, and presentations
Communicate finding and conclusions to lay audiences
Analyze data to identify trends, issues, and opportunities to improve
Demonstrate superior oral and written communication skills
Be self-directed, highly professional, and collaborative
Minimum Requirements
High School diploma and specialized training
Three (3) years of experience
Bachelor's degree in related field can be included for up to 4 years of experience
Master's degree in related field can be included for an additional two years of experience
TS/SCI clearance
Excellent problem-solving skills
Desired Qualification
Military experience
Favorable DoD Polygraph Benefits
**New Benefit: Beginning January 2018, Carney will offer a student loan repayment benefit to help employees reduce their student debt

Carney offers a full suite of benefits to its employees. These include common benefits, such as:
Multiple medical options (CareFirst), dental (Lincoln Financial), and vision insurance (EyeMed)
Carney-paid life and disability (life/AD&D are two times salary)
401k with match (20% of the first 10% contributed)
Flexible Spending Accounts and Health Spending Accounts
Paid time off starting at 15 days per year plus 10 paid holidays
Education Assistance
Aflac plans (seven options)
Employee Assistance Program (EAP)
Carney also offers additional benefits as part of our commitment to valuing employees and these include:
Parental leave (six weeks)
Student loan repayment
Legal services plan
Get Out and Learn (up to $200 annually to learn almost anything!)
Get Out and Run (up to $200 annually to participate in fitness events!)
Ad hoc training/professional development access"
Quantitative Business Analyst,Google,"The Google Technical Services Strategy and Operations team is responsible for developing and operationalizing the strategy of Google Technical Services. The team provides critical insights using analytics, ensures cross-functional alignment of goals and execution, and helps teams drive strategic partnerships and initiatives. We focus on aligning business priorities with strong day-to-day operations, and help evolve ideas into future-growth initiatives. We enable the success of our operational teams by driving strategy, leading business planning, crafting communications, and developing data insights to drive business decisions.

Specializing in operational reporting, data insights and data analysis, the R&A (Reporting and Analytics) team leverages big datasets, analytical tools, and business partnering to help global advertising business organizations provide exceptional customer experience and drive smart business decisions.

Google Technical Services is a global support and operations team, with a mission to delight our customers with care so good, its got to be Google. Our team is the face of Google to most of our customers, and we want their Google support experience to set new standards, just like Googles products do. Our team cares for customers by solving problems and scaling solutions, incubating new Google products, and sharing user feedback with internal teams to influence product development. We support a wide variety of products, from Ads to Project Fi and just about everything in between, and our customers include advertisers, consumers, partners, publishers, retailers, and our own Sales Googlers.

Responsibilities
Analyze operations and develop insights and strategies for business organizations. Present regularly at an executive level and engage with stakeholders within the organization.
Be a trusted partner for the business stakeholders understanding their business and strategy.
Collaborate with Product teams on timelines/requirements for tools and platforms.
Build, test, and deploy statistical and predictive models to aid global operations.
Provide thought leadership on deep analytics, identifying issues and opportunities and proposing feasible solutions.

Qualifications Minimum qualifications:
B.S. in a numerate field (Statistics, Computer Science, Mathematics, Science, etc.) or equivalent practical experience.
Experience with data analysis tools (R, SQL) and techniques (machine learning, statistical analysis, data mining).

Preferred qualifications:
MA or PhD degree.
6 years of experience in an analytics, statistician or data scientist role.
Programming experience in Python, C++ and/or Java.
Ability to communicate with both technical and non-technical stakeholders.
Excellent problem solving, communication and presentation skills."
Data Scientist Intern,Lenovo,"Functional Area: Information Technology Facility: Corporate Office Relocation Provided: No Education Required: High School Diploma Experience Required: Less than 1 year Travel Percent: 0 Position Description The Data Scientist Intern will be expected to perform data mining, statistical learning, predictive modeling, mathematical and simulation modeling, forecasting, data visualization in support of key strategic projects. This position is dedicated to performing best in class data management and business analytics. Key responsibilities include:  Participate in projects, tasks, and activities related to data integration, data cleaning, descriptive analyses, exploratory analyses, predictive modeling, data mining, text analytics, rapid prototyping, and data visualization  Collaborate with colleagues throughout the business to collect, store, access, and analyze data from a variety of sources.  Assist in developing static and interactive data visualizations  Develop predictive models and simulations using a variety of software and tools  Leverage data / big data to discover patterns and solve strategic analytic business problems using both structured and unstructured data sets across many environments  Develop analytic capabilities that drive better outcomes for both customers and the company, informing business decisions across a broad range of functions. Position Requirements The Data Scientist Intern should have the experience and skills needed to successfully execute the key position objectives. Requirements include:  Motivated self-starter with a desire to develop solutions for the data analytics space using cutting edge computing technology  Experience with analytic projects and programs  Strong organizational and communication skills, the ability to work in a collaborative environment, and a desire to improve skills are essential  Ability to extract, merge and analyze data from a wide variety of sources (e.g., relational databases, text and unstructured files, sensor data, image and video files).  Ability to quickly and easily learn new open source software  Experience with static and/or interactive data visualization methods such as Qlik or Tableau  Experience with SQL and NoSQL databases, including any of these: MySQL, PostgreSQL, SQLite, MongoDB, and Neo4j.  Experience with techniques and technologies for accessing and analyzing big data using Hadoop, Kafka, Spark, Cassandra, Splunk, etc.  Programming experience in Java, R, Python, Hive, Pig, etc  Experience with machine learning or AI tools such as Mahout, Weka, etc. We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. ---"
