job_title,company_name,summary
Junior Analyst,Skechers,"Job Description

The Junior Analyst will be a part of an analytics team that provides business intelligence, performance metrics, forecasting and trend analysis to the sales and product development teams of Skechers USA. The role of the Junior Analyst is meant to help support the Manager of Sales Reporting and Data Insight. Primary responsibilities will be gathering and compiling sales data, assisting with ad hoc reporting and general upkeep of data related to sales reporting process. Essential Job Results
Works with team to provide support on the day-to-day operations of the department, gathering data and basic ad hoc reporting
Performs analysis for a wide range of requests using data in different formats and platforms
Support the continued enhancement and evolution of our data warehouse and business intelligence initiatives
Assist in development and delivery of metrics, analysis and recommendations to support strategic decisions related to sales
Conducts testing and analyze results to ensure accuracy and the solution meets the needs of the business community
Provide the highest level of customer service and technical support to the business community Additional Responsibilities
Troubleshoot issues as it relates to sales performance metrics affecting the data provided in reporting
Provide training and support for the business users on reporting systems
Ability to multi-task and work productively with a minimum supervision Supervisory Responsibilities
None
Job Requirements
Understand the details/drivers behind key items inclusive of sales, gross margin, inventory in relation to point of sale data
Forward-thinking analytical capability
Advanced written, verbal and interpersonal skills
Strong organizational skills, attention to detail, and ability to prioritize workload
High degree of initiative, drive, confidence, and resilience
Professional presence, that is flexible and teamwork oriented
Must demonstrate ability to independently conduct in-depth data analysis
Ability to accommodate occasional increase in work load and hours as needed during key reporting periods. Must be flexible EDUCATION AND EXPERIENCE
2+ years of experience in reporting and data analytics
Bachelor's degree in Computer Science, Business Administration or related field. Equivalent experience is acceptable.
1+ years of working experience using Business Intelligence software, preferably MicroStrategy
Expert-level skills in Microsoft Office Software (MS Excel, MS Access, MS PowerPoint) Qualifications

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The skills, abilities and physical demands described are representative of those duties that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodation may be made to enable individuals with disabilities, who are otherwise qualified for the job position, to perform the essential functions.

PHYSICAL DEMANDS
While performing the duties of this job, the employee is regularly required to stand; use hands to finger, handle, or feel, and talk or hear. The employee frequently is required to walk; sit, reach with hands and arms, and stoop, kneel. The employee is occasionally required to sit for long period of times.

Additional Information

All your information will be kept confidential according to EEO guidelines."
DATA ANALYST I,Mount Sinai Health System,"The Mount Sinai Health System

Do you have what it takes to wear the badge?

The Mount Sinai Health System's commitment to
excellence extends beyond delivering world-class health care. The System's
ongoing success is dependent upon our highly motivated, nonclinical
professionals working to improve business operations. Our leadership team is
driven to provide exceptional service by cultivating a workforce that is
dedicated to upholding Mount Sinai's mission of delivering innovative,
breakthrough medicine with compassion and integrity.

Are you ready to discover the world of limitless
possibilities that comes with wearing the badge? Explore more about this
opportunity and how you can help us write a new chapter in our story of
unrivaled patient care!

What

You'll Do:
The Data Analyst I oversees activities related to data
integrity and enhancement of the value of data. The Data Analyst I may direct
the movement of data across multiple systems; oversee its validation and
organization and make sure that it is available to appropriate people and systems
within an organization.

Implements the best practices in data management to ensure
the integrity of the data, the quality of data processes and deliver analyzable
or analyzed data to a variety of internal and external clients of the Medical
Center.
Maintains data integrity and supports data analysis as
necessary.
Make recommendations and assist in data capture, data
extraction and analysis.
Develop, maintain or implement procedures for data entry,
data cleaning, documentation and other administrative tasks.
Document, implement, maintain or recommend operating methods
to improve processing, distribution, data flow, collection, database editing
procedures.
May define parameters for file or space utilization.
Assists faculty and staff with queries, statistical analyses,
reports and technical difficulties related to data retrieval.
Designs and writes custom applications needed to ensure the
database meets requirements for the entry, management and reporting of data.
Identifies and recommends solutions to data management issues.
Trains staff with varying degrees of knowledge to effectively
use the database system.
Maintains knowledge of the current regulations and
technologies related to data management.
May oversee data entry staff and other less experienced Data
Coordinators/Analysts.
May write and prepare manuscripts and other materials for
internal and external audiences.
May access data in the Data Warehouse.
Performs other related duties.

What You'll Bring:
Bachelor's degree or equivalent education/work experience.
Master's degree preferred
2 years database application/management experience,
preferably in a large medical center or healthcare environment OR one year
relevant experience with Master's degree.

Who We Are:
Over 35,000
employees strong, the mission of the Mount Sinai Health System is to provide
compassionate patient care with seamless coordination and to advance medicine
through unrivaled education, research, and outreach in the many diverse
communities we serve.

Formed in
September 2013, The Mount Sinai Health System combines the excellence of the
Icahn School of Medicine at Mount Sinai with seven premier hospital campuses,
including Mount Sinai Beth Israel, Mount Sinai Beth Israel Brooklyn, The Mount
Sinai Hospital, Mount Sinai Queens, Mount Sinai Roosevelt, Mount Sinai St.
Luke's, and New York Eye and Ear Infirmary of Mount Sinai.

The Mount
Sinai Health System is committed to the tenets of diversity and workforce that
are strengthened by the inclusion of and respect for our differences. We offer
our employees a highly competitive compensation and benefits package, a 403(b)-retirement
plan, and much more."
Data Analyst,BofI Federal Bank,"BofI Federal Bank [NASDAQ: BOFI] with over $8 billion in assets is one of the fastest growing banks in the nation.
We are rated in the top 5 online banks in the country!
Job Responsibilities:
Develop dashboards to enable the GRC (Governance, Risk and Compliance) Group in their reporting and monitoring functions
Identify opportunities to automate processes for optimization and efficiencies
Attain deep knowledge of bank databases to retrieve and filter information as needed to support business unit analysis and decision-making
Serve as project support and project lead on various strategic, operational, credit, and/or risk-related initiatives
Utilize expertise to gather pertinent data and perform regression and other statistical analyses to help identify meaningful data relationships, and Key Risk Indicators
Subject matter expert in internal and external bank systems, providing training and support for end users when needed
Perform other risk- or regulatory-related assignments or special projects as required or directed
Create advanced reporting and analysis through Microsoft SQL Server Report Builder
Key Skill Sets or Knowledge Requirements:
Competent in creating complex queries involving multiple-table joins, union, sub-queries, CTE, temporary tables, out apply/cross apply
Desired Career Experience & Education Requirements:
1+ year(s) in a business analyst role building SQL queries and developing management reports using a reporting tool
Preferred:
SSRS/Tableau reporting experience
Exposure to R/Python
Job Functions & Work Environment
While performing the duties of this position, the employee is required to sit for extended periods of time. Manual dexterity and coordination are required while operating standard office equipment such as computer keyboard and mouse, calculator, telephone, copiers, etc.
The work environment characteristics described here are representative of those an employee may encounter while performing the essential functions of this position. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of this position.
Equal Employment Opportunity
BofI Federal Bank is an equal opportunity employer committed to creating a diverse workforce. We consider all qualified applicants without regard to race, religion, color, sex , gender identity and expression, sexual orientation, national origin, ancestry, citizenship status, uniform service member and veteran status, marital status, pregnancy, age, protected medical condition, genetic information, disability, or any other protected status in accordance with all applicable federal, state and local laws. Candidates must possess authorization to work in the United States."
Data Analyst,ViaSat,"As a Data Analyst on the Global Logistics and After Market Services team, you will provide reporting, and analytical support for multiple business areas within ViaSat, and specifically for Global Logistics and After Market Services. This position will develop analytical models while automating reporting and bringing the data visualization to life by building dashboards for stakeholders to use. The Data Analyst will perform data analyses encompassing in a range of analytic capabilities including but not limited to: aggregations, statistical analysis, moving averages, regression, time-series analysis, control charts, and other mathematical techniques. Responsibilities include: Parse and manipulate raw data and prepare for loading into analytical tools, such as R, Python, Tableau, Alteryx Develop and automate daily, monthly, quarterly reporting for multiple business areas within ViaSat Build analytical models to solve complex problems Synthesize large amounts of data with the ability to build visualizations to tell a story Research data from multiple systems to determine hidden relationships and useful information for management Analyze large data sets, while finding the truth in data, and develop efficient processes for data analysis Identifies data gaps, researches methods to fill these gaps and provide recommendations Gather and analyze facts and devise solutions to administrative problems Support the Global Logistics and After Market Service team management on projects and initiatives 3-4 years data analysis experience with emphasis in reporting 2-3 years SQL experience 2-3 years experience with dashboard design  such as Tableau Advanced Excel and database skills required Excellent analytical and problem solving skills Strong oral and written communication skills Alteryx experience preferred Oracle EBS experience desired Oracle Business Intelligence (OBIEE) highly preferred #LI-POST"
"Data Analyst, DECE",New York City Department of Education .,"C andidates with permanent NYC Civil Service status as Education Officer are strongly preferred.

Position Summary: The Division of Early Childhood is currently seeking Data Analysts to support the effort to collect, manage, and analyze data necessary for the successful management of UPK. This work includes supporting the flow of information across the division (Central office and field offices), as well as providing guidance and assistance in managing the data needs across all DECE teams (Teaching and Learning; Family Engagement; Expansion, Policy and Performance; Field Operations; Operations/HR). Performs related work.

Reports to: Data Manager

Direct Reports: N/A

Key Relationships: DECE Executive Directors, DECE teams (Central and field offices), Operations Managers, Operations Analysts, Program Administrators, Office of Student Enrollment, Office of District Planning, New York City Early Education Centers (NYCEECs).

Responsibilities

Supports the DECE efforts to collect, manage, and analyze data necessary to manage UPK.

Conducts enrollment tracking and projection, seat targets/mapping/allocations, saturation tracking, and citywide seat planning efforts needed to determine the number of students that may be assigned to a school or program. Guides effort to plan UPK expansion, in conjunction with District Planning, Student Enrollment, and the Administration for Childrens Services (ACS).

Analyzes NYCEEC Pre-K and public school Pre-K enrollment and attendance data in Automate the Schools (ATS), the school-based administrative system, and Pre-Kids, the NYCEEC-based administrative system.

Analyzes NYCEEC contracts, vendor information, geographic distribution, overlap with other city agencies, capacity, enrollment, utilization, and trends.

Develops and maintains web-based systems for data collection and management of site visits to Pre-K sites for 200+ users.

Develops business rules and models for determining need for support and allocating resources in the form of site support and professional learning based on available data.

Partners with researchers to support evaluation design and implementation.

Maintains, generates, and distributes student demographic information.

Participates in ongoing decisions regarding data collection, data analysis and methodology.

Prepares reports and responds to inquiries submitted by field offices, partner agencies and NYCEECs.

Prepares analysis of cost allocation methodologies and budget issues related to various UPK expansion models, as well as cost study questions as requested by the Executive DECE team.

Prepares electronic surveys that support various work streams across DECE, generates analyses and reports for DECE leadership.

Analyzes data with basic statistical methods, interprets results, and provides written summaries of data analyses. Prepares reports, summaries, tables/charts/mapping/graphs and PowerPoint decks as requested.

Ensures the integrity of data, including data imports/exports, storage, manipulation, analyses and data security.

Manages the Pre-Kids system for DECE; provides training/technical support to DECE field office teams in the use of Pre-Kids; troubleshoots system issues; interfaces and partners with the Pre-Kids team, including project managing changes/upgrades to Pre-Kids as requested by DECE.

Manages large datasets in databases that interface with other databases within the DOE and other City agencies.

Supports the future building of various program management databases for DECE; liaises with all DECE teams to assess needs; interfaces with vendor on system building.

Keeps up-to-date on current technology being used by NYCDOE. Attends trainings to ensure that skill level in various technologies is at the level required to perform in the position.

Qualification Requirements:
Minimum

A masters degree from an accredited college in education, guidance, educational administration and supervision, or a related field; or

A baccalaureate degree from an accredited college and one of the following:

(A) one year of full-time satisfactory professional experience in educational program administration, career or occupational program administration; or

(B) one year of full-time satisfactory professional experience as a state certified or licensed teacher; or

A four-year high school diploma or its educational equivalent and five years of full-time satisfactory professional experience in educational program administration, career or occupational program administration; or

A combination of education and/or experience which is equivalent to the requirements in ""1,"" ""2,"" and ""3"" above. However, all candidates must have at least an approved four-year high school diploma or its educational equivalent.

Preferred

Ability to analyze educational data.

Proficiency in statistical analysis using tools such as STATA, R and/or Tableau.

Proficiency in mapping software such as GIS.

Creative problem-solving skills with the ability to perform independently.

Experience building and/or maintaining databases, including reporting using SQL.

Experience managing large datasets and database management.

Excellent organizational and interpersonal skills in dealing with administrative/school-based personnel.

Ability to work under pressure and effectively prioritize in a demanding environment.

Interest and/or experience in education and public policy.

3+ years of experience in data management and analytics.

Proficiency in Microsoft Office software applications, especially Access and Excel.

Experience with Cognos, SAP, Oracle, or other business intelligence software systems.

Basic understanding of front-end technologies, such as Google Apps Script, JavaScript, HTML5.

Experience with current state analysis, needs assessment, process mapping, and functional analysis.

Internal candidates preferred.

Salary: $65,694+

(Internal candidates who are selected for this position and who currently hold comparable or less senior positions within the DOE will not make less than their current salary.)

Please include a resume and cover letter with your application.

Applications will be accepted through January 5 , 2018 until 3:00 p.m.

NOTE: The filling of all positions is subject to budget availability and/or grant funding.

AN EQUAL OPPORTUNITY EMPLOYER

It is the policy of the Department of Education of the City of New York to provide educational and employment opportunities without regard to race, color, religion, creed, ethnicity, national origin, alienage, citizenship status, age, marital status, partnership status, disability, sexual orientation, gender (sex), military status, prior record of arrest or conviction (except as permitted by law), predisposing genetic characteristics, or status as a victim of domestic violence, sexual offenses and stalking, and to maintain an environment free of harassment on any of the above-noted grounds, including sexual harassment or retaliation. Inquiries regarding compliance with this equal opportunity policy may be directed to: Office of Equal Opportunity, 65 Court Street, Room 1102, Brooklyn, New York 11201, or visit the OEO website at http://schools.nyc.gov/OEO

Required Skills

Required Experience"
Information Technology Client Analyst 1,State of West Virginia,"Kanawha Co. Performs support of full range of IT technologies, including personal computer, peripherals, communication devices and associated operating systems and software applications in a complex, multi-agency environment in the Office of Technology of the Department of Administration. Provides experienced client technologies support by reporting, responding to, analyzing and resolving customer information technology problems and service requests. Works on project teams to deliver large-scale equipment refresh, upgrade and migration projects. May work on special customer IT projects. Work requires advanced problem solving and customer service capabilities. Works in a team environment. May mentor Information Technology Technicians or Information Technology Associates. Employee may be required to achieve Office of Technology approved information technology certifications. Travel to user work sites may be required.

Hiring Process: APPLY ONLINE. Do not use a paper application unless you cannot apply online. If you must use a paper application due to disability or other valid reason, please call our office (304) 558-3950 (8-4:30pm) for special instructions. Your eligible score will be based on information provided in your application.

Important: If you have previously applied and want to update your name, address or email, do not re-apply. Simply login to your online account and click ""My Account"". Make changes and Save. If you must change or add work preferences, county availability, work history, or education, you may submit a revised application after 90 days or send us the information by letter and we will update your record. Your application will remain active for this job for 365 days. You may complete an online Interest Card at our main jobs page to receive an email notice anytime new jobs are posted.

MINIMUM QUALIFICATIONS

You MUST meet both the Training and Experience requirements to be considered.

REQUIRED TRAINING: Bachelor's degree from a regionally accredited four-year college or university in computer science, computer information systems, information technology, computer engineering, electronics, network engineering or closely related field,
OR -
Graduation from a standard high school or the equivalent, PLUS TWO approved IT certifications. NOTE: The ONLY acceptable certifications are:
CompTIA's A+
Network +
Microsoft Certification, (Certificate must include Microsoft logo.)
any Cisco certification
any Help Desk Institute Certification.
IMPORTANT: YOU MUST BE ABLE TO VERIFY TWO OF THESE CERTIFICATIONS TO BE CONSIDERED. NO OTHER CREDENTIALS ARE QUALIFYING.

REQUIRED EXPERIENCE: Two years of full-time or equivalent part-time paid experience installing, supporting and troubleshooting computer hardware, software and/or network connectivity.

NOTICE: If you are claiming college or other post-high school education, license, or certifications, you MUST attach or provide by mail a legible copy of your education transcript, license or training certification. You will not be considered for employment until this verification has been received. To avoid missing a job opportunity, it is important that you provide this verification as soon as possible. You only have to provide this verification one time. It is not required with every application. Attach documents to the online application, or mail to: Division of Personnel, 1900 Kanawha Blvd E. Charleston, WV 25305."
Report Analyst,GEICO,":
As a Report Analyst, you will be part of a team that creates new automated reports and explores new data visualization techniques. These reports will be used in a variety of departments including Sales, Service, Claims, and Mobile and Multiline metrics. The ideal candidate will be responsible for eliciting and translating high level business requirements into detailed system requirements as well as creating and executing test plans.

You will also be responsible for determining the most effective method to display complex data sets in automated reports. This position requires good analytical skills and the ability to relate technical issues to non-technical associates. The strongest candidates will be intellectually curious, have a solutions oriented attitude and desire to learn new tools and techniques.

Ready to make an impact? If so, do you meet these qualifications?

Candidate Qualifications:
Bachelor's degree in a computer related field or equivalent professional experience is required
Demonstrated experience with SQL query language is required
Experience documenting business and system requirements, processes, workflows and test plans is required
Familiarity with Qlik Sense, MicroStrategy or Microsoft SSRS reporting, relational database concepts and ETL concepts
Proven project management experience leading projects/initiatives is a plus
Strong critical thinking, decision making, troubleshooting and problem solving skills are desired
Ability to support multiple projects simultaneously and work in a fast-paced environment is required
Excellent verbal/written communication skills, including communicating technical issues to non-technical audiences is desired

Salary Information:

Salary will be assigned commensurate with experience and skills

About GEICO

For more than 75 years, GEICO has stood out from the rest of the insurance industry! We are one of the nation's largest and fastest-growing auto insurers thanks to our low rates, outstanding service and clever marketing. We're an industry leader employing thousands of dedicated and hard-working associates. As a wholly owned subsidiary of Berkshire Hathaway, we offer associates training and career advancement in a financially stable and rewarding workplace.

Our associates' quality of life is important to us. Full-time GEICO associates are offered a comprehensive Total Rewards Program*, including:
401(k) and profit-sharing plans
Medical, dental, vision and life insurance
Paid vacation, holidays and leave programs
Tuition reimbursement
Associate assistance program
Flexible spending accounts
Business casual dress
Fitness and dining facilities (at most locations)
Associate clubs and sports teams
Volunteer opportunities
GEICO Federal Credit Union

* Benefit offerings for positions other than full-time may vary.

GEICO is an equal opportunity employer. GEICO conducts drug screens and background checks on applicants who accept employment offers."
"Business Analyst, Workplace",Facebook,"(Menlo Park, CA) Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities  we're just getting started. Workplace by Facebook is the next generation enterprise communication platform that enables employees at any organization to collaborate and communicate using many of the same features available on Facebook. Launched in 2016, Workplace is growing quickly, with thousands of companies around the world using Workplace. Workplace's mission is to give the world a place to work together.

Workplace is looking for an experienced Business Analyst to join the team and provide business analytic strength to an exciting, emerging business within Facebook. The role will be part of the Workplace Operations team, and would entail driving business analytics to inform sales strategy, understand business performance, improve efficiency through automation and enable senior leadership to make effective, analytically driven operating decisions. The Business Analyst will partner with cross-functional stakeholders including Sales, Partnerships, Marketing, Engineering and Business Intelligence to design and deliver analytically driven insights and solutions.

The ideal candidate will be passionate about Facebook, have a strong analytical and consultative mindset, deep understanding of databases and data visualization, the ability to thrive in a dynamic, fast-paced environment delivering against tight deadlines, and a passion for scaling operations through automation.

This is a full-time position and is located in our Menlo Park office. Responsibilities
Provide business analytic strength to help drive initiatives critical to ongoing growth
Conduct analysis using internal and external data (e.g. customer, user, revenue, product, market, industry) to derive insights that will drive business decisions
Understand Enterprise Solutions / SaaS Industry trends, and develop in-depth analyses and vertical-based reporting solutions that provide actionable insights to sales leaders and drive growth of Workplace business
Analyze regional, country, channel, vertical, and sub-vertical performance and identify levers for driving revenue and user growth
Work effectively with cross-functional teams globally, assimilating requirements, driving results in the form of data insights and building strategic partnerships
Support the Workplace team with setting goals/KPIs and with key planning and operational asks
Focus on process and continuous improvement of core projects through automation and process enhancement
Conceptualize and build centralized tools (including dashboards) that the Workplace team can use to extract data / insights for daily business management in an automated manner
Support sales strategies and client recommendations based on analysis of user and customer behavior
Strategic projects and initiatives: Drive operational excellence through identification and execution of opportunity areas that create efficiency, remove obstacles, or create improved processes and approaches to the business
Minimum Qualifications
Bachelor's or Masters degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Finance or Statistics)
4+ years experience in data analytics
Experience leading data driven projects from definition through interpretation and execution
Analytical skills, with experience solving ambiguous problems using data and providing practical business insights
Excel skills and experience in SQL
Prior experience in data analytics and statistical programming with experience using statistical tools such as R, SAS, SPSS, etc.
Knowledge of data visualization tools such as Tableau, Micro Strategy, etc.
Interpersonal skills with demonstrated ability to present technical content to general audiences
Ability to work independently, manage multiple projects and deliver results in a fast-paced, cross-functional environment
Communication and presentation skills
Preferred Qualifications
Experience in enterprise solutions / SaaS
PHP, HTML/CSS/XML/JavaScript, PYTHON, VB and general programming skills"
Business Reporting Analyst,Hewlett Packard Enterprise,"Summary Aruba, a Hewlett Packard Enterprise Company, is a leading provider of next-generation network access solutions for the mobile enterprise: http://www.arubanetworks.com/company/about-us . We are looking for a Business Reporting Analyst to join our team. The Business Reporting Analyst will be responsible for worldwide business reporting of KPI metrics supporting the several functions across the HPE Aruba organization. The primary purpose is to provide standardized reports to enable a comprehensive understanding of the business and support informed data driven decision making for senior management. Success in this role will require a motivated and organized professional that is insightful, thorough, and detail-oriented. Responsibilities : Compile and distribute standardized bookings reporting based on key metrics: (examples) Geography  regional trends and sales productivity Product  growth and margin Industry  TAM and penetration Customer Insights  Install base Maintain reporting cadence (Daily, Weekly, Monthly, Quarterly and Annually) that is 100% predictable and responsive. Drive continuous improvement of HPE Aruba reporting. Enhance HPE Aruba reporting visibility across the business. Other activity and ad hoc projects as assigned. Required Qualifications: BA/BS degree in Business Administration, Economics, Finance or Accounting, required. Excellent working knowledge of Salesforce CRM tool, preferred. Expert knowledge of MS Excel and PowerPoint, required. Intermediate knowledge of SAP and Birst (or equivalent BI system), preferred. Strong analytical thinking, technical analysis, and data manipulation skills. Ability to learn and draw on new analytical techniques. Must be proactive, creative, resourceful and results oriented. Must take initiative, accountability & responsibility for own work. Strong organizational and quality control skills, required. Must be comfortable working in cross-functional teams. Fluent written and verbal skills (conversational and business communications) in English required. Location: Santa Clara, California Roseville, California Aruba, a Hewlett Packard Enterprise Company The company designs and delivers Mobility-Defined Networks that empower IT departments and #GenMobile, a new generation of tech-savvy users who rely on their mobile devices for every aspect of work and personal communication. To create a mobility experience that #GenMobile and IT can rely upon, Aruba Mobility-Defined Networks automate infrastructure-wide performance optimization and trigger security actions that used to require manual IT intervention. The results are dramatically improved productivity and lower operational costs."" EG (Enterprise Group) Enterprise Group works to streamline innovation and simplify IT with superior solutions. By combining ESSN (Enterprise Server, Storage and Networking) and Technology Services into one division, we gain a strategic advantage in our focus on Converged Infrastructure. The HPE Enterprise Group supports our customers with the transformation and integration of their technology. We are there for our customers  come join us! What We Offer At Aruba, a Hewlett Packard Enterprise Company, we offer an exciting and fun work culture, driving innovation, collaboration, and growth. We place our customers first, deliver some of the most innovative technologies to the market, and have fun doing it all! Come join our team and be part of an exciting organization poised for success! Aruba, a Hewlett Packard Enterprise Company is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other protected characteristic. The EEO is the Law poster is available at http://www1.eeoc.gov/employers/upload/eeoc_self_print_poster.pdf .
Hewlett Packard Enterprise is EEO F/M/Protected Veteran/ Individual with Disabilities. HPE will comply with all applicable laws related to the use of arrest and conviction records, including the San Francisco Fair Chance Ordinance and similar laws and will consider for employment qualified applicants with criminal histories."
"Business Analyst (Business Operations), Building 8",Facebook,"(Menlo Park, CA) Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities  we're just getting started. Building 8 brings together world-class experts to develop and ship groundbreaking products at the intersection of hardware, software, and content. We have a clear mandate to ship at scale seemingly impossible products that define new categories that advance Facebook's mission of giving people the power to build community and bring the world closer together. The B8 team will drive breakthrough technology and products at the intersection of ambitious science and product development. It will operate on aggressive, fixed timelines, with extensive use of partnerships in universities, small and large businesses. Building 8 seeks a Business Analyst with the ability to apply research and analytical rigor to drive business case, demand forecast, and cost planning at Facebooks Building 8. This role will be responsible for developing market and demand forecast, shaping go-to-market strategy, evaluating cost and benefits trade-off, and optimizing manufacturing and warranty costs. All activities will be anchored on conducting quantitative and qualitative industry research studies. The role combines strategy, planning, and analytics to support multiple functions including supply chain, go-to-market, customer experience, and finance. You will work cross-functionally with operations, finance, and go-to-market to drive business strategy and shape product development. We are looking for a self-motivated individual willing to face down their fear of failure to accomplish bold things. This is a full-time position based in our Menlo Park office. Responsibilities
Conduct research and provide analytical support to evaluate product position, market potential, and go-to-market channels strategies
Partner with Finance to create short and long-range business plans that serves all touch points of consumer experience from Discovery/Buy/Use to Support
Design market research studies and lead third party vendors in implementation and analysis
Develop costing models to support supply chain and consumer experience, including but not limited to: COGS forecast and measurement, including product cogs, warranty, logistics, inventory valuation and others
Summarize, synthesize, and recommend cost target for executive reviews and cross-functional implementation
Partner with finance to drive material buys, cost improvement projects, Capex and utilization management
Support contact center and repair vendor selections globally
Create business intelligence metrics and performance measurements.
Interface with internal and external systems to query, audit, analyze data and report to cross-functional team for decision making
Drive industry benchmarking, focus groups and research studies related to B8 product area
Minimum Qualifications
Bachelors degree in Economics, Business, Finance or other related fields.
6+ years of relevant work experience in management consulting
Problem-solving, analytical, and modeling skills, including statistical analysis
Experience driving business analysis including advanced modeling, profitability analysis, and discounted cash flow analysis
Communication skills with the ability to present business and service vision
Experience with structuring problems, identifying analyses and creating appropriate presentations and story lines to influence executive decisions
Ability and willingness to travel up to 25% to global locations
Preferred Qualifications
Masters degree in Economics, Business, Finance or other related fields."
Project Data Analyst,EnLink Midstream,"Description:

EnLink is seeking a results driven Project Data Analyst to join our high performance team in Dallas, Texas. This role will report to the Project Controls Manager with a focus on project data analysis.

Primary Responsibilities:
Develop and update Monte Carlo Simulations for determining budgets on projects
Create and maintain probability models, statistical analysis, and report generation from a variety of data sources
Administer the Hyperion Project Planning application that is used for CAPEX reporting
Assist in developing annual capital budgets, monthly and quarterly reforecast for finance
Partner with Project Managers and others in Engineering to support the needs of projects related to cost controls, KPIs, and safety reporting
Assist in developing and maintaining improved processes related to KPI reporting
Create new reports and databases to assist the business in understanding large amounts of data
Assist with Project Cost Control activities as needed (budgeting, forecasting, reporting)
Produce ad hoc reports and/or analysis as requested
Occasional travel to job sites as it is needed to aid in the understanding of larger projects or support persons not located in Dallas (1 trip per month).

Education, Experience and Skills Required:
Bachelors degree in data science, actuarial science, mathematics, statistics, or a related field
Very strong Microsoft Excel and Visual Basic (VBA) skills are a must
Experience with Hyperion Planning
Minimum 2 years oil and gas industry experience in a similar role is preferred
Base knowledge of plants, fractionators, pipelines, and related production equipment, measurement, and field equipment and terminology.
Understanding of accounting systems and process, PeopleSoft a plus
Experience in rolling out new procedures or training others a plus
The ability to multi-task and work quickly and independently is key to this jobs success.

NO Agencies

No Sponsorship"
