job_title,company_name,summary
Data Engineer,University of Pennsylvania Health System,"The Data Engineer is responsible for the development of complex data transformations for support of data warehousing, visualization, and self-service products within Penn Medicines Data Analytics Center.

We are looking for a developer for our ever-growing team who enjoys working in an Agile methodology, wants to be part of solutions designs, and is comfortable working with billions of rows of information. We are a tight-knit team of experienced developers who enjoy pushing the boundaries of innovation and improving patients lives one byte at a time. Our commitment is to our patients.

We will be seeking a teammate to fit into our easygoing environment yet shares the values of hard work toward a meaningful result. We are a team of constant learners, always looking for new ways and new technologies to solve ever larger problems and will expect the candidate to be comfortable with this as well.

We will expect the candidate to leverage their knowledge of SQL, scripting, programming, and/or past history of utilizing an enterprise ETL platforms to expand our boundaries and continue to build life-changing products. This individual will be required to ensure that the extracted, transformed, and displayed information meets all clinical and business requirements of the organization and end-users. This will entail creating new as well as maintaining and modifying existing development.

In addition, this individual will be required to provide technical counsel and guidance to other team members, consultants, IS Staff, and end-users. This candidate will be responsible for creating and maintaining accurate project and process documentation.

If youd like to learn more about the Data Analytics Center, please visit our website!

Minimum Requirements:
Degree Requirements and Minimum Experience Required:
 Bachelors Degree required.
 Current Internal Penn Medicine Information Services division employees may be considered with proof of active and continued enrollment in an approved bachelor degree program.
 Minimum of 5 years data warehousing, ETL and/or data visualization experience required.

Required Skills:
 Experience with databases and data architecture is required.
 Superior problem solving skills, the ability to work independently, and great communication skills are required.
 Experience with MS-SQL, T-SQL, Oracle, PL/SQL, and/or advanced data processing tools such as IBM DataStage, Oracle Endeca, etc is required.

Preferred Skills:
 Experience working with a variety of data formats, such as XML, JSON preferred.
 Experience with program and script languages such as C#, Java, JavaScript, or Shell desired.
 Experience with very large data sets.
 Experience with Big Data Solutions.
 Knowledge of healthcare data/systems is preferred.

Additional Information:
Be a part of the exciting and ground-breaking upcoming years for the Penn Medicine Information Services department!

Because growth is essential to continuing to meet the current and future needs of patients, Penn Medicine continues to expand its capabilities.

Penn Medicine's Information Services (IS) Department focuses its efforts on the clinical and financial systems that support the day-to-day operations of four hospitals, several satellite practices, and more than 2,000 physicians.
Learn more about Information Services

We believe that the best care for our patients starts with the best care for our employees. Our employee benefits programs help our employees get healthy and stay healthy. We offer a comprehensive compensation and benefits program that includes one of the finest prepaid tuition assistance programs in the region. Penn Medicine employees are actively engaged and committed to our mission. Together we will continue to make medical advances that help people live longer, healthier lives.

Penn Medicine
http://www.pennmedicine.org/careers/

Live Your Life's Work

EOE/AA, Minority/Female/Disabled/Veteran

We are an Equal Opportunity and Affirmative Action employer. Candidates are considered for employment without regard to race, ethnicity, color, sex, sexual orientation, gender identity, religion, national origin, ancestry, age, disability, marital status, familial status, genetic information, domestic or sexual violence victim status, citizenship status, military status, status as a protected veteran or any other status protected by applicable law."
Data Engineer,elasticiti,"We are seeking a high caliber Data Engineer to help our client take their ETL game (and yours) to the next level. Lots of cool data and tech to work with.

Responsibilities

Retrieve data via API and FTP

Create ETL procedures on new datasets

Establish real-time and batch processes

Implement data model and populate with data

Establish data ingestion frequency rules

Define, detect, and correct data quality issues

Design and develop data pipeline

Define data models to achieve business and scale goals

Closely monitor and debug data pipelines

REQUIRED

Programming

2+ years of experience with ETL

2+ years development experience with Python / Java / Scala / Node.js

2+ years experience in SQL (both querying and modeling)  Intermediate Level

2+ years of experience in OLTP and OLAP

Strong experience with SQL query performance tuning

Experience with system scaling for exponential growth

Solid debugging skills and experience with automated testing

Experience working with multiple heterogeneous data sources

Platforms

AWS ecosystem: experience with S3, EC2, EMR, Lambda, Redshift

Data pipelines like Airflow, Luigi, Talend, or AWS Data Pipeline

APIs: work with at least one of the following - Google, YouTube, Facebook, Twitter, or Oauth

Experience with version control (Github, Stash etc.)

Comfortable with Linux

PREFERRED

2+ years professional Python coding experience

Experience with the media industry or an advertising agency

Experience with structured and semi-structured data

The Position:
This is a full-time role working closely with our client who is one of the most recognizable and rapidly growing media companies. It is based out of NYC and does not require travel.

Why Elasticiti:
By developers, for developers. We are supportive of your continuing professional development. We respect you as a person and the work you do

Competitive compensation, benefits, and perks

Great projects; work with stimulating teams

Work with some of the most iconic media brands as well as rapidly growing, disruptive adtech and social media platforms."
Data Engineer,Custoria,"Marketing used to be an exercise in one-to-many communication: billboards, magazine ads, and - more recently - having a powerful social media presence.

At Custora, were helping turn this model on its head, using mountains of data to help our customers direct the right campaigns to the right users rather than blasting the same message to the largest audience possible.

We're moving at a rapid pace, taking on bigger customers every day and increasing the amount of data we collect by several orders of magnitude. As we leap into the next phase of our growth, we need developers who are motivated to solve interesting problems, experiment with new technology and help us change the way e-commerce marketing works in ways that will benefit both companies and consumers.

We have hard problems to solve.

We're already analyzing data for well over 500,000,000 end customers, and this number is growing fast. We're pulling data from numerous sources, computing sophisticated statistics on the fly and building a marketing experimentation platform that's usable by the entire marketing team.

You'll have lots of responsibility.

We're a small team, and each of us leads the projects we are most passionate about. You'll be able to own large parts of the software. Specifically, were looking for someone who can make strong contributions to our infrastructure. Someone with expertise or looking to gain expertise in the areas of automation, security, monitoring, performance or data engineering can be expected to take the lead on a project and expand the platform for Custora.

Try new things.

Experimentation is one of our core values at Custora and we need engineers who will apply new approaches to solving our problems. As our data grows and we move from a batch processing model to real-time analytics, we are ready and able to try new solutions.

Have fun while youre doing it.

We believe solving hard problems is easiest in a fun, relaxed, and collaborative environment. Our team enjoys a good joke as much as fixing a tough bug. We want to find engineers who are eager to continue this balance  creating a place where people look forward to going to work.

The Stack:
While we make use of a wide variety of tools, our primary web stack is ES6/React and Ruby on Rails deployed on AWS. We make extensive use of R for statistical analysis, and our primary data stores are Hive, MySQL, and Redis.

What its like to work here:
On Monday we eat and meet as a team to chat projects and progress.
Were 35 genuinely nice people. We work together (to varying degrees) and experiment with (figure out) how to do things. Its an amazing environment to both explore your professional interests and shape your career trajectory.
We move quickly. You build something and the next day it comes to life. You see and feel an immediate impact with the collective efforts of the team.
We have a book of cultural values that helps guide how we communicate and collaborate.
Were building a company and a team we love. Were in it for the long run.
Read more about what makes us, us here.

Custora is an equal opportunity employer. We value diversity. We dont discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, marital status, veteran status, disability status, or socioeconomic status.

Qualifications:
5 or more years of experience as a software engineer.
Degree in Computer Science or a deep competency achieved via other means.
Familiarity with Ruby on Rails, AWS, and SQL-based databases.
High standards for code quality and maintainability.

Nice to Have's:
Experience with R, Scala, Spark, and/or Chef.
Consistent record of delivering significant features or building out platforms and services.
Experience working in e-commerce.

Benefits:
Competitive salary and meaningful equity
Health, dental and vision insurance (100% covered)
Free lunch every day, plus free water  hot and cold!
Unlimited vacation: take as much time as you need, although we recommend 3 weeks per year at minimum.
Monthly unlimited MetroCard."
Data Engineer,UNIQLO,"UNIQLO is a brand of Fast Retailing Co., Ltd., a leading global Japanese retail holding company that designs, manufactures and sells clothing under seven main brands: Comptoir des Cotonniers, GU, Helmut Lang, J Brand, Princesse tam.tam, Theory, and UNIQLO. With global sales of approximately 1.14 trillion yen for the 2013 fiscal year ending August 31, 2013 (US $11.62 billion, calculated in yen using the end of August 2013 rate of $1 = 98.36 yen), Fast Retailing is one of the worlds largest apparel retail companies, and UNIQLO is Japans leading specialty retailer.

UNIQLO continues to open large-scale stores in some of the world's most important cities and locations, as part of its ongoing efforts to solidify its status as a truly global brand. Today the company has a total of more than 1,200 stores in 14 markets worldwide including Japan, China, France, Hong Kong, Indonesia, Malaysia, Philippines, Russia, Singapore, South Korea, Taiwan, Thailand, U.K. and U.S. In addition, Grameen UNIQLO, a social business established in Bangladesh in September 2010, opened its two first stores in Dhaka in July 2013. UNIQLO operates an integrated business model under which it designs, manufactures, markets and sells high-quality, casual apparel. The company believes that truly great clothes should be supremely comfortable, feature universal designs, are of high quality and offer a superb fit to everyone who wears them.

With a corporate statement committed to changing clothes, changing conventional wisdom and change the world, Fast Retailing is dedicated to creating great clothing with new and unique value to enrich the lives of people everywhere. For more information about UNIQLO and Fast Retailing, please visit www.uniqlo.com and www.fastretailing.com .

Position Overview:
UNIQLO USA is looking for a Data Engineer who will build and maintain a robust, scalable and sustainable data platform. As a pioneering member of the US Data Analytics team, your role is to build a best-in-class data warehouse management capability connecting retail offline and online data and powering the growth of our customer centric business.

You should have deep expertise in the design, creation, management, and business use of extremely large datasets. You should have excellent verbal and written communication skills to be able to work with business owners in a fast paced environment to develop and define key business questions, to build data sets that answer those questions, as well as implement sustainable reporting solutions. Above all, you should be passionate about working with huge data sets and someone who loves to bring information together to answer business questions that drives change.

Responsibilities
Be responsible for the design, implementation, deployment and maintenance of a robust and sustainable data platform
Implement best practices of data warehousing, but also maintain flexibility to think outside the box as necessary
Work closely with the Analytics team and business stakeholders to gather technical requirements and build data sets to answer business questions
Contribute the continual improvement of Uniqlos data platform via your observations and knowledge gained from your involvement and KPI's
Proactively recognize important data anomalies and outliers for further investigation
Work in a collaborative environment -- meetings, iterative development and design and code review sessions

Qualifications
Degree in Computer Science or related field
Expert level proficiency in SQL, Python and Luigi
Experience handling large data sets in a business environment and processing data on relational databases like Oracle/SQL Server/ Redshift
Deep understanding of retail and/or e-commerce KPIs
Basic AWS skills
Familiar with ETL and DW processes
Be comfortable with working with complex data models and large amounts data coming from various sources.
Experience with data visualization tools such as Tableau and Looker a plus
Experience with Amazon EMR+Spark and Hadoop a plus
Excellent verbal and written communication
Strong troubleshooting and problem solving skills
Thrive in a fast-paced, innovative environment
Experience building consumer-facing data products (like recommendations or productionalized algorithms) a plus

As an Equal Opportunity Employer, Fast Retailing does not discriminate against applicants or employees because of race, color, creed, religion, sex, national origin, veteran status, disability, age, citizenship, marital or domestic/civil partnership status, sexual orientation, gender identity or expression or because of any other status or condition protected by applicable federal, state or local law.
Posting Notes: New York || New York (US-NY) || United States (US) || Experienced Professional || Corporate || UNIQLO || EX: OUT || UNIQLO ||"
Data Engineer,Columbia University,"Columbia University's Mortimer B. Zuckerman Mind Brain Behavior Institute (Zuckerman Institute) supports interdisciplinary neuroscience research and discovery by scientists and scholars across the university and promises to be the most comprehensive institute for brain science. Located in a state of the art facility, approximately 50 independent world class labs are brought together to transform our understanding of the brain and mind.

The Zuckerman Institute is seeking a highly motivated individual with an interest in neuroscience to fill the position of a Data Engineer. The Data Engineer will work directly with Zuckerman Institute faculty and researchers to facilitate and pilot new methods of data sharing and analysis, with an emphasis on reproducible research. Working closely with the Zuckerman Institute Research Computing group, the data engineer will facilitate data analysis and sharing across ten (10) dynamic laboratories investigating the computational and circuit mechanisms underlying motor control.

Responsibilities include, but are not limited to the following:
Works in close collaboration with the Principal Investigator (PI) faculty and researchers.
Assists with standardization, documentation, and packaging of open source code across multiple laboratories, including releases for the broader community.
Works directly with researchers developing novel algorithms (by researching algorithms, helping to translate proof of concept algorithms into well engineered software with proper APIs, and helping researchers unit test their code to ensure proper functionality) and subsequently supports the use of software by end users.
Establishes pipelines for data sharing (e.g., of electrophysiological data from multielectrode arrays or 4D largescale calcium imaging microscopy data) across laboratories.
Organizes training courses for scientists who wish to extend their knowledge of programming and best practices in software engineering.
Performs related duties and responsibilities as assigned / requested.
Minimum Qualifications for Grade
Applicant MUST meet these minimum qualifications to be considered an applicant

A bachelor's degree or equivalent work experience, including a minimum of four (4) years of related experience is required.

Additional Position-Specific Minimum Qualifications
Applicant MUST meet these minimum qualifications to be considered an applicant

Strong software engineering skills, with proficiency in Matlab, Python, and Java as well as standard tools (e.g., git), and some familiarity with machine learning. The ability to confer and consult directly with senior faculty research staff, and students on technical topics Excellent organizational and time management skills to support research faculty and staff sound judgment with a collaborative style that fosters teamwork. Familiarity with at least one workflow/datasharing platform (e.g. osf.io) and expertise with low-level data representation an interest in teaching.

**Applicants must submit a cover letter and CV/resume to be considered**

Special Instructions

Preferred Qualifications

Significant research and/or industry experience, with demonstrated skills in algorithm development is preferred.

Essential Functions

Additional Essential Functions (Limit to 3950 characters.)

Special Indications

This position works with:
There are no special indications for this position

HIPAA Compliance training required

No

Participation in Medical Surveillance required

No

What type of posting? Is this a waiver request?

Standard Posting

Requisition Open Date

11-22-2017

Requisition Close Date

Open Until Filled

Quick Link

jobs.columbia.edu/applicants/Central?quickFind=166012"
Data Engineer,Kaplan,"We are seeking an outstanding and forward-thinking Data Engineer to help manage our ever-growing information needs and answer increasingly complex business questions. This person will work on collecting, storing, processing, and analyzing huge sets of data. The primary focus will be on choosing optimal solutions to use for these purposes, then maintaining, implementing, and monitoring them. This person will also be responsible for integrating these data sets with the existing architecture used across the company.
Because we work on the cutting edge of a lot of technologies, we need someone who is a creative problem solver, resourceful in getting things done, and productive working independently or collaboratively.
As a member of the growing data engineering and business analytics team, this person will be a key contributor to the successful deployment of strategic future state capabilities critical for our business.

Responsibilities
Gather, profile, analyze and process raw data at scale (including writing scripts, web scraping, calling APIs, write SQL queries, etc.)
Design and develop code to load and transform the source data from various formats (like relational, unstructured, semi-structured) into a form suitable for analysis
Identify reporting requirements and translate those into supporting data structures including dimensional (star-schema) marts, aggregate and normalized tables
Conduct ETL, SQL and DB performance tuning, troubleshooting and capacity estimation to meet SLAs and ensure highest data quality standards
Support business decisions with ad hoc analysis as needed
Technical Skills: (Background/Experience)
Bachelor's degree in related area (Computer Science, Information Systems, Engineering, Statistics) or an equivalent combination of education and experience
5+ years of successfully designing and implementing big data-centric applications, such as data lakes, data warehouses, operational data stores, analytical engines
Extremely proficient in at least one of the programming language, ideally in Java or python but JavaScript, Scala, R is acceptable too
Experience working with streaming data ingestion services like Amazon Kinesis, Firehose, Kafka, Flume, etc
Proficient in at least one of the commonly used data integration tool like Microsofts SSIS, Informatica, SnapLogic, PL/SQL, or any other open source tool
Powerful hands-on SQL based data extraction skills to manipulate data from common relational database systems (Oracle, Postgres, SQL Server), distributed systems (Amazon Redshift, Teradata), NoSQL databases (Mongo DB)
Good understanding of Lambda Architecture
Experience working on big data technologies like Hadoop v2.0, Spark, Amazon EMR, MapReduce, Cloudera or Hortonworks
Proficient in using one of the big data tools such as Pig, Hive, Spark SQL, Impala, Presto, Sqoop, Oozie, etc..
Experience with Business Intelligence and reporting tools (preferably Tableau, R, SSRS)
Understanding and experience in 3NF & dimensional (STAR schema) approaches for data warehouse environment
Understanding of various compression techniques and storage formats
Familiar with the workings of network, servers, AWS infrastructure & cloud services
Familiar in data mining, machine learning, natural language processing or Statistical analysis
Demonstrated experience translating business and technical requirements into data models
Soft Skills & Capabilities:
Ability to work independently on assignments with little oversight
High aptitude for logical thinking and problem solving techniques
Be proactive and passionate about delivering good quality product with efficient time management practices
Ability to sense risks and research issues before hand so as to analyze underlying problems before recommending possible solutions
Strong interpersonal skills (including written and verbal communication) to work effectively in a team environment and also part of a matrix organization
Work with a culturally diverse team from varying backgrounds
Must be flexible for changing business requirements and assignments with an ability to work on multiple projects simultaneously
Proven ability to mentor and develop others and help them grow their skills
Has a positive and creative attitude to unknown challenges
Passionate with an eagerness to learn & try out new open source and emerging technologies based on distributing and/or cloud based computing"
Data Engineer,Success Academy Charter Schools,"As the fastest growing, highest-performing charter school network in New York State, Success Academy has reimagined public education. Nationally recognized for achieving outstanding academic results for students from all backgrounds and zip codes, we have created an innovative K-12 school model that is preparing current and future generations of children with the subject mastery and skills to succeed in college and life. Since opening our first school in Harlem in 2006, we have swiftly grown to 46 high-performing schools, from Bed-Stuy to the Bronx, serving approximately 15,000 kids. We are scaling to 100 great schools serving 50,000 children across New York City, bringing transformational change here and across the country.

Our Data Management & Analytics team ensures we all work collaboratively and more efficiently to support our growing network of schools. By implementing cutting edge technology, built in-house and from 3rd party vendors, we are able to help the organization scale by streamlining processes and making sure everyone has access to mission-critical information 24/7. In effect, the DM&A team's goal is to help everyone at Success work better, more efficiently, and with access to all available sources of information. Were looking for a tactical, organized, and detail-oriented Data Engineer to help manage initiatives for our DM&A team.

Our Data Engineer will be responsible for implementing aspects of our enterprise data warehouse that have an immediate effect on our organization and scholars. Reporting directly to our Managing Director, s/he will be comfortable jumping in the deep end and learning new skills, and should be someone who...

- Can effectively construct complex SQL queries (mostly Postgres and MS SQL Server, but some MySQL as well);
- Possesses a high level of comfort using Python data libraries, particularly Pandas and SQLAlchemy;
- Possesses knowledge of data warehouse systems, structures, and approaches;
- Is experienced in using third-party APIs to collect data from various sources into a central database;
- Works comfortably in Linux environments with some bash scripting and light administration;
- Seeks a fast paced, collaborative environment with capacity to work with multiple teams to complete a variety of projects; and
- Has a strong interest in education reform and working for a mission driven organization.

Preferred (but not required) qualifications also include...

- Experience with Python web development frameworks (Flask or Pyramid);
- Experience with data analysis and visualization methods; and
- Experience creating PDFs, PowerPoints files, or other documents programmatically.

To join our team, upload a cover letter and resume that outlines your candidacy. Your cover letter should explain in detail your qualifications for the position. Resumes without cover letters will not be reviewed.

Success Academy Charter Schools is an equal opportunity employer and actively encourages applications from people of all backgrounds. Compensation is competitive and commensurate with experience. Success Academy offers a full benefits program and opportunities for professional growth."
Data Engineer,NT Concepts,"Overview

NT Concepts is seeking an Applications Architect to join our team supporting an Intelligence Community client in the Washington-Metro Area. The successful candidate will be responsible for maintaining and enhancing new geospatial software applications, and responding to customer requirements for platform operations.
Responsibilities

Duties and Responsibilities Include:
Acts as highest-level technical expert and customer-facing point of contact, addressing problems of cross-platform systems integration and compatibility
Supports analysts with RFI responses and daily operations with geospatial applications
Performs feasibility analysis on potential future projects to management
Provides technical support and training, including the creation of technical documents

Qualifications

Education and Experience Requirements:
Bachelors or Masters degree in Computer Science, Information Technology, GIS, or a related field
Active TS/SCI clearance
US Citizenship
A minimum of 10 years of relevant experience with software applications, geospatial analysis, and the Intelligence Community
Expert understanding of software design and architecture principles and techniques
Clear and effective communication skills (oral and written)
Ability to adapt quickly in a rapidly changing dynamic environment; prioritize and multi-task across numerous work streams
Familiarity with the following technologies is required: python, operating linux servers in an enterprise environment, mongoDB, jquery
Familiarity with the following technologies is desired: node.js, three.js, Open Layers, WebGL, Google Cloud Platform (GCP)

Founded in 1998, NT Concepts is a woman-owned technology solutions company focused on data analytics, software engineering, investigative services, and geospatial information systems. We provide a broad range of Federal Civilian, DoD, and Intelligence Community customers with solutions for enterprise, cloud-based, and mobile environments.

NT Concepts is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer (M/F/D/V), making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class.

All resumes are held in confidence. No recruiters or agencies without a previously signed contract. No faxes please. Only candidates whose profiles closely match requirements will be contacted during this search.

NT Concepts participates in E-Verify.

If you need a reasonable accommodation for any part of the employment process, please send an e-mail to jobs@ntconcepts.com and let us know the nature of your request and your contact information. Reasonable accommodations are considered on a case-by-case basis."
Software Engineer (Data Services),Hewlett Packard Enterprise,"Job Description Summary Were looking for a Software Engineer to join the Data Services group at HPE/ Nimble Storage. This is a perfect position for someone who is passionate about using the latest techniques and best practices to build and improve systems software that is scalable and best-in-class. The purpose of your job: Design and develop software in the NimbleOS data path. Essential Functions : Work with technical leaders and architects to understand new product requirements.

Create functional specs and other design documentation. Design, code, test and debug components in Nimble Storages Data Services group. Implement new features in the CASL File System, Protocols and Performance. Work with other Data Services teams, QA, Customer Support and Platform teams to solve complex customer and release issues.

Provide guidance to management and participate in technical communication with customers. Requirements: BS in CS or EE required. MS degree preferred. Must have very strong system programming background with C/C++ for large enterprise class software.

Must have proficiency with data structures, algorithms and multi-threaded programming Must have in depth knowledge of OS internals. Must be capable of debugging issues in multi-threaded and clustered environments. Prior experience in one or more of the following areas is a huge plus: Data-path on large and complex modules. Distributed Systems, Clustering or HA Memory management, Virtualization or De-duplication Replication, QoS , Storage Protocols (iSCSI/SCSI, FC, NFS, CIFS).

Performance tuning and modeling Use of Performance analysis tools e.g. Oprofile, gprof. Experience in developing commercial software products, passion for quality and excellent software engineering practices. Ability to work collaboratively in small-medium size engineering teams is a plus.

Ability to write clear and articulate functional and design specifications Ability to work independently and manage multiple priorities in a fast-paced environment and take on a variety of roles as needed About Nimble Nimble Storage, recently acquired by HPE, is seeking talented software engineers for its Data Services team. As a member of the team, you will be responsible for driving innovation for the most dynamic company in the storage industry. In 2010, Nimble upended the data storage industry with its Cache Accelerated Sequential Layout (CASL) architecture. Since then, the company established itself as the leader in the fast-growing flash storage market, and was acquired by HPE in early 2017 to become a key part of its Storage Division.

Nimble broke away from the storage industry pack with innovations like its scale-out architecture, which allows its solutions to independently scale performance and capacity with minimum disruption; and InfoSight, its automated storage support system that uses Big Data to identify and resolve problems in real-time. Adaptive Flash, Nimbles latest contribution to storage innovation, is the most efficient flash platform in the industry and the companys all-flash shelf scales to 64 terabytes within a single system. Nimble has garnered an Impressive list of awards, including CRN Storage Product of the Year, Wall Street Journal Next Big Thing award, InfoWorld / Network World ""25 New IT Companies to Watch"" Life at Nimble Nimble was named one of the Bay Area Newsgroups Top Workplaces in 2013 and 2014, based on independent employee surveys. Nimble employees cited the companys collaborative and innovative culture as two key factors contributing to their overall job satisfaction.

Nimble employees strongly believe they have been given a rare opportunity to make a lasting impact on their company as well as the industry at large. In addition, Nimble offers competitive salaries and perks. The collaborative and innovative culture continues under the helm of HPE. HPE/Nimble is a fun place to work, offering a highly stimulating work environment.

In their leisure time, Nimble employees connect through Nimble Neighborhood, an online bulletin board for arranging hikes, games, fitness events, jam sessions, cricket matches and more."
"Data Engineer, Analytics",MediaMath,"MediaMaths strength is in numbers. Our technology analyzes 200 billion customer opportunities daily more volume than the top 10 stock exchanges in the world, combined.
Over 700 Mathletes in 16 global offices are trusted by two-thirds of the Fortune 500 and partner with thousands of marketers to ensure brands connect with right audiences, in the right place, in the right time.
We believe consumers want to have meaningful conversations with their favorite and yet-to-be-discovered brands across all digital touchpoints. Our omnichannel, integrated programmatic platform unites digital media and big data to maximize the return on every marketing dollar spent by making advertising relevant, personalized, measurable and controllable. From inventing the DSP category in 2007 to being named a DMP Forrester Challenger (our first year participating in the DMP Wave!) in 2017, we continue to deliver results for marketers more quickly and accurately than any other solution.

Technology is changing the way brands interact with consumers. MediaMath is powering that change. Come be a part of it!
MediaMaths Analytics Engineering team is currently seeking a Data Engineer with the knowledge, passion and capability to develop data pipelines to surface insights for internal and external clients. The Analytics team fulfils customers advanced analytics and reporting needs through custom reports and analyses, advanced statistical applications, predictive modelling and interactive web dashboards to help clients effectively manage campaigns and optimize performance. This role, on the Analytics Engineering team within the Analytics team, will build and optimize services to work with our petabyte sized datasets.
Responsibilities
Carry deep knowledge of relevant MediaMath systems (databases, APIs) and data workflow.
Design and develop tools to improve internal workflow and processes.
Benchmark and evaluate new software packages and infrastructure.
Field technical escalations and aid in technical training for our team of Data Analysts and Software Engineers.
Identify areas of improvement with existing scripts and existing database/ETL infrastructure.
Become proficient in optimization, debugging and building of production ready services using Hive and Spark.
Provide feedback for report delivery and infrastructure workflow improvement efforts.
This is not an exhaustive list of responsibilities. As part of our global team, you may be required to be work off-hours or be on-call on a rotating basis. Other duties may be assigned, as needed. MediaMath retains the right to change job duties at any time.
Qualifications
Bachelor Degree or higher, preferably with a concentration in a computational field such as Computer Science, Mathematics, Statistics, Physics, Engineering; Masters Degree preferred
Strong SQL, Python programming; experience of at least one big data technology, e.g. MapReduce, Hadoop, Hive, Spark, Pig, AWS/S3 a plus
Experience with AWS services (or similar) like EC2, RDS, S3, EMR and Redshift a must.
Strong verbal communication skills, extremely well-organized
Exposure to online advertising systems or ad tech industry a plus
MediaMath is privately held, employee owned, and headquartered in New York. Mathletes enjoy: Company equity. Performance Bonus. Comprehensive Insurance. Global Internal Mobility. Open Paid Time Off, Philanthropy and Holidays. 401(k) match. Paid Parental Leave. Cell Phone Reimbursement. Modern office space. Onsite Fitness & Wellness. MediaMath.org.

If there might be a match, you'll be scheduled for a first round interview; a 30-minute phone call with our recruiting team so we may get a better understanding of why you are interested in MediaMath and why you think it's a fit. We do our best to respond to everyone, however due to the volume of applications received, only those selected for interviews will be contacted. If you really think weve missed the mark, please follow up with globaltalentacquisition@mediamath.com and let us know why youre the perfect fit!"
Data Engineers,American Express,"American Express Travel Related Services seeks Data Engineers to w ork with product teams to understand business data requirements, identify data needs and data sources to create data architecture, and support changes and implementation. Document data requirements and data stories, and maintain data models to ensure seamless integration into existing data architectures. Create and maintain information about stored data and understand database requirements and translate those requirements into physical database design. Build and enhance database design and infrastructure that supports the business portfolio. Perform database design review, support database testing, and provide production environment support for database systems and processes. Design database features for ongoing sprints and monitor database requirements based on industry trends, new technologies, known defects, and issues. Qualifications
Position requires a Masters degree in Computer Science, Engineering, Information Systems, or a related STEM field, and 2 years of experience with database administration. Experience must include a minimum of: 1 year of experience with developing and supporting large OLTP or OLAP enterprise systems, relational and dimensional data modeling and metadata management, installing, and configuring DBMS software, and requirements analysis. Experience must also include a minimum of: 1 year of experience with applying Agile or Waterfall methodologies, business intelligence, data architecture definition, data model design tools, Erwin, ETL, IMS, Oracle databases, SQL, SQL Server, schema development, and TOAD.

JOB LOCATION: Phoenix, AZ.
ReqID: 18000293
Schedule (Full-Time/Part-Time): Full-time"
